maxPeak
YAL012W,1.27272727272727
YAL069W,0
YAL068W-A,0
YAL068C,1.2987012987013
YAL067W-A,0.376623376623377
YAL067C,0.779220779220779
YAL066W,0.779220779220779
YAL065C,0.675324675324675
YAL064W-B,0.636363636363636
YAL064C-A,0.987012987012987
YAL064W,0.662337662337662
YAL063C-A,0.636363636363636
YAL063C,1.22077922077922
YAL062W,0.805194805194805
YAL061W,0.766233766233766
YAL060W,1.03896103896104
YAL059C-A,0.857142857142857
YAL059W,0.909090909090909
YAL058W,0.857142857142857
YAL056C-A,0.584415584415584
YAL056W,0.506493506493506
YAL055W,0.831168831168831
YAL054C,0.597402597402597
YAL053W,0.597402597402597
YAL051W,1.03896103896104
YAL049C,1.14285714285714
YAL048C,1.1038961038961
YAL047W-A,1.11688311688312
YAL047C,0.948051948051948
YAL046C,1
YAL045C,1
YAL044W-A,0.948051948051948
YAL044C,0.766233766233766
YAL043C,0.558441558441558
YAL042C-A,0.961038961038961
YAL042W,0.74025974025974
YAL041W,0.961038961038961
YAL040C,0.831168831168831
YAL039C,1.33766233766234
YAL038W,0.623376623376623
YAL037C-B,0.467532467532468
YAL037C-A,0.727272727272727
YAL037W,1.54545454545455
YAL036C,0.883116883116883
YAL035W,0.883116883116883
YAL034C-B,0.571428571428571
YAL034W-A,0.909090909090909
YAL034C,1.31168831168831
YAL033W,0.636363636363636
YAL032C,0.584415584415584
YAL031W-A,1.20779220779221
YAL031C,1.05194805194805
YAL030W,0.961038961038961
YAL029C,0.974025974025974
YAL028W,0.974025974025974
YAL027W,0.623376623376623
YAL026C-A,1.66233766233766
YAL026C,0.857142857142857
HRA1,0.948051948051948
YAL025C,0.935064935064935
YAL024C,0.909090909090909
YAL023C,0
YAL022C,1.44155844155844
YAL021C,0.61038961038961
YAL020C,0.519480519480519
YAL019W-A,0.61038961038961
YAL019W,0.61038961038961
YAL018C,1.07792207792208
YAL017W,1.07792207792208
YAL016C-B,0.831168831168831
YAL016C-A,0.61038961038961
YAL016W,0.974025974025974
YAL015C,0.974025974025974
YAL014C,0.974025974025974
YAL013W,0.974025974025974
YAL011W,1.01298701298701
YAL010C,1.24675324675325
YAL009W,1.92207792207792
YAL008W,1.24675324675325
YAL007C,0.558441558441558
tP(UGG)A,0.558441558441558
YAL005C,1.31168831168831
YAL004W,0
YAL003W,1.31168831168831
snR18,1.31168831168831
YAL002W,0.753246753246753
YAL001C,1.16883116883117
YAR002W,1.16883116883117
YAR002C-A,0.987012987012987
YAR003W,0.792207792207792
YAR007C,1.48051948051948
YAR008W,1.48051948051948
YAR009C,0
YAR010C,1.41558441558442
tA(UGC)A,0
YAR014C,0.61038961038961
YAR015W,0.688311688311688
YAR018C,1.25974025974026
YAR019C,0.909090909090909
YAR019W-A,0.831168831168831
YAR020C,0.987012987012987
YAR023C,1.36363636363636
tL(CAA)A,0.441558441558442
tS(AGA)A,0.584415584415584
YAR027W,0.584415584415584
YAR028W,1.06493506493506
YAR029W,0.727272727272727
YAR030C,0
YAR031W,0.454545454545455
YAR033W,0.324675324675325
YAR035W,0.519480519480519
YAR035C-A,0.0779220779220779
YAR042W,0
YAR047C,0.792207792207792
YAR050W,0.909090909090909
YAR053W,0.480519480519481
YAR060C,0
YAR061W,0
YAR062W,0
YAR064W,0.272727272727273
YAR066W,0.012987012987013
YAR068W,0
YAR069C,0
YAR070C,0
YAR071W,0
YAR073W,0.883116883116883
YAR075W,1.03896103896104
tP(UGG)Q,0
Q0010,0.012987012987013
Q0017,0.012987012987013
15S_rRNA,0.038961038961039
tW(UCA)Q,0.155844155844156
Q0032,0.818181818181818
Q0055,0.038961038961039
Q0065,0.038961038961039
Q0045,0.038961038961039
Q0070,0.038961038961039
Q0050,0.038961038961039
Q0060,0.038961038961039
Q0075,0.25974025974026
Q0080,0.0649350649350649
Q0085,0.0779220779220779
Q0092,0.012987012987013
tE(UUC)Q,0.0779220779220779
Q0110,0.116883116883117
Q0105,0.116883116883117
Q0120,0.116883116883117
Q0115,0.116883116883117
Q0130,0.181818181818182
tS(UGA)Q2,0.012987012987013
Q0140,0.181818181818182
Q0142,0.103896103896104
Q0143,0.0779220779220779
Q0144,0.103896103896104
21S_rRNA,0.103896103896104
Q0160,1.05194805194805
tT(UGU)Q1,0.038961038961039
tC(GCA)Q,0.038961038961039
tH(GUG)Q,0.025974025974026
Q0182,0.207792207792208
tL(UAA)Q,0.207792207792208
tQ(UUG)Q,0.207792207792208
tK(UUU)Q,0.12987012987013
tR(UCU)Q1,0.12987012987013
tG(UCC)Q,0.324675324675325
tD(GUC)Q,0.324675324675325
tS(GCU)Q1,0.0649350649350649
tR(ACG)Q2,0.0649350649350649
tA(UGC)Q,0.0649350649350649
tI(GAU)Q,0.168831168831169
tY(GUA)Q,0.168831168831169
tN(GUU)Q,0.103896103896104
tM(CAU)Q1,0.116883116883117
Q0250,0.12987012987013
Q0255,1.12987012987013
tF(GAA)Q,0.103896103896104
tT(XXX)Q2,0.181818181818182
tV(UAC)Q,0.181818181818182
Q0275,0.181818181818182
tM(CAU)Q2,0.519480519480519
RPM1,0.012987012987013
Q0297,0.012987012987013
YER054C,1.1038961038961
YER114C,0.792207792207792
YER169W,0.766233766233766
YEL077C,0
YEL077W-A,0
YEL076C-A,0
YEL076C,0
YEL075W-A,0
YEL075C,0.948051948051948
YEL074W,0
YEL073C,0.753246753246753
YEL072W,1.09090909090909
YEL071W,1.12987012987013
YEL070W,0.506493506493506
YEL069C,0.844155844155844
YEL068C,1.09090909090909
YEL067C,0.961038961038961
YEL066W,1.09090909090909
YEL065W,1
YEL064C,0.662337662337662
YEL063C,1.49350649350649
YEL062W,1.49350649350649
YEL061C,2.02597402597403
YEL060C,1.09090909090909
YEL059C-A,1.09090909090909
YEL059W,0.961038961038961
YEL058W,1.09090909090909
YEL057C,0.909090909090909
YEL056W,0.909090909090909
YEL055C,1
snR80,0.883116883116883
YEL054C,0.922077922077922
YEL053W-A,0.792207792207792
YEL053C,0.311688311688312
YEL052W,0.727272727272727
YEL051W,0.441558441558442
YEL050W-A,0.74025974025974
YEL050C,0.935064935064935
snR67,0.935064935064935
snR53,0.935064935064935
tG(GCC)E,1.20779220779221
YEL049W,1.20779220779221
YEL048C,1.11688311688312
YEL047C,1.71428571428571
YEL046C,0.662337662337662
YEL045C,0.662337662337662
YEL044W,0.818181818181818
YEL043W,0.662337662337662
YEL042W,0.974025974025974
YEL041W,0.662337662337662
YEL040W,1.46753246753247
YEL039C,1.06493506493506
YEL038W,0.584415584415584
YEL037C,0.415584415584416
YEL036C,0.701298701298701
YEL035C,1.11688311688312
YEL034C-A,0.493506493506494
YEL034W,0
YEL033W,1.11688311688312
tS(AGA)E,1.11688311688312
YEL032W,0.857142857142857
YEL032C-A,0.935064935064935
YEL031W,0.974025974025974
YEL030C-A,1.01298701298701
YEL030W,1.02597402597403
YEL029C,0.948051948051948
YEL028W,1.16883116883117
tM(CAU)E,0.753246753246753
YEL027W,0.753246753246753
YEL026W,0.662337662337662
YEL025C,0.519480519480519
YEL024W,0.519480519480519
YEL023C,1.57142857142857
YEL022W,1.57142857142857
YEL021W,0.987012987012987
YEL020C-B,0
YEL020W-A,0
RPR1,0.714285714285714
YEL020C,0.688311688311688
YEL019C,0.922077922077922
YEL018C-A,0.922077922077922
YEL018W,0.688311688311688
YEL017C-A,0.597402597402597
YEL017W,0.623376623376623
YEL016C,0.792207792207792
YEL015W,0.545454545454545
YEL014C,1.14285714285714
YEL013W,0.337662337662338
tQ(UUG)E2,0.38961038961039
YEL012W,0.38961038961039
YEL011W,0.792207792207792
tK(CUU)E1,0.753246753246753
YEL010W,0.753246753246753
YEL009C-A,1.2987012987013
tR(UCU)E,1.06493506493506
YEL009C,1.11688311688312
YEL008W,1.11688311688312
YEL008C-A,0.909090909090909
YEL007W,0.909090909090909
YEL006W,1.24675324675325
YEL005C,1.1038961038961
YEL004W,0.727272727272727
YEL003W,0.961038961038961
YEL002C,0.857142857142857
YEL001C,1.54545454545455
YER001W,0.844155844155844
YER002W,0.545454545454545
YER003C,0.922077922077922
YER004W,0.844155844155844
YER005W,0.922077922077922
YER006W,0.896103896103896
YER006C-A,0.883116883116883
YER007W,0.636363636363636
YER007C-A,1.31168831168831
snR14,1.33766233766234
YER008C,0.688311688311688
YER009W,0.688311688311688
YER010C,1.19480519480519
YER011W,0.688311688311688
tE(UUC)E1,0.467532467532468
YER012W,0.584415584415584
YER013W,1.07792207792208
YER014W,0.896103896103896
YER014C-A,1.09090909090909
YER015W,1.35064935064935
YER016W,0.922077922077922
YER017C,0.506493506493506
YER018C,1.03896103896104
YER019W,0.506493506493506
YER019C-A,0.519480519480519
YER020W,1.11688311688312
YER021W,0.948051948051948
YER022W,1.06493506493506
YER023W,0.584415584415584
YER023C-A,0.727272727272727
YER024W,0.467532467532468
YER025W,0.922077922077922
tH(GUG)E1,0.623376623376623
YER026C,0.857142857142857
YER027C,1.06493506493506
YER028C,0.831168831168831
YER029C,0.896103896103896
YER030W,0.623376623376623
YER031C,1.50649350649351
YER032W,0.818181818181818
YER033C,0.285714285714286
YER034W,0.831168831168831
YER035W,0.103896103896104
YER036C,0.558441558441558
YER037W,0.545454545454545
YER038C,0.454545454545455
YER038W-A,0.792207792207792
YER039C,0.519480519480519
YER039C-A,1.23376623376623
YER040W,0.519480519480519
YER041W,0.818181818181818
YER042W,0.805194805194805
YER043C,0.649350649350649
YER044C,0.844155844155844
YER044C-A,1
YER045C,1.06493506493506
YER046W,1.06493506493506
YER046W-A,1.07792207792208
YER047C,1.14285714285714
YER048C,0.584415584415584
tQ(UUG)E1,0.701298701298701
YER048W-A,0.0649350649350649
YER049W,1.36363636363636
YER050C,0.623376623376623
YER051W,0.974025974025974
YER052C,0.714285714285714
YER053C,0.831168831168831
YER053C-A,0.922077922077922
YER055C,1.01298701298701
YER056C,0.012987012987013
YER056C-A,0.87012987012987
YER057C,0.753246753246753
YER058W,0.402597402597403
YER059W,0.753246753246753
YER060W,1.20779220779221
YER060W-A,0.545454545454545
YER061C,0.766233766233766
YER062C,0.766233766233766
YER063W,0
